,0,0,0.0,0.0,0
12051244,8297.75,8303,8297.75,8302.0,1400
12051245,8302,8302.25,8301.25,8301.5,445
12051246,8301.5,8302.5,8301.0,8302.5,353
12051247,8302.5,8302.75,8300.75,8302.5,437
12051248,8302.5,8302.5,8301.5,8301.5,197
12051249,8301.5,8301.75,8300.5,8301.25,274
12051250,8301.25,8301.5,8300.25,8300.5,302
12051251,8300.5,8300.5,8298.5,8300.25,516
12051252,8300.25,8300.75,8299.75,8300.75,177
12051253,8300.75,8302.75,8299.75,8300.25,791
12051254,8300.25,8302.25,8299.75,8301.75,268
12051255,8301.75,8302.5,8301.0,8301.75,265
12051256,8301.75,8301.75,8300.5,8300.75,184
12051257,8300.75,8302,8300.75,8301.5,142
12051258,8301.5,8302,8300.75,8301.5,237
12051259,8301.5,8302,8300.5,8300.75,213
12051300,8300.75,8301.75,8300.0,8300.75,416
12051301,8300.75,8301,8299.25,8299.5,375
12051302,8299.5,8299.5,8297.75,8298.25,687
12051303,8298.25,8299.25,8297.5,8299.25,276
12051304,8299.25,8299.75,8298.5,8298.75,222
12051305,8298.75,8300.25,8298.75,8299.75,249
12051306,8299.75,8300.5,8299.25,8299.75,242
12051307,8299.75,8301.25,8299.25,8300.0,343
12051308,8300,8300.75,8299.75,8300.0,151
12051309,8300,8301.25,8300.0,8301.0,223
12051310,8301,8302.25,8300.75,8302.0,355
12051311,8302,8304.5,8302.0,8304.5,727
12051312,8304.5,8305.5,8304.25,8305.25,592
12051313,8305.25,8306.75,8305.0,8305.75,910
12051314,8305.75,8307,8305.0,8305.0,421
12051315,8305,8305.5,8304.25,8305.0,393
12051316,8305,8306.5,8304.5,8305.0,404
12051317,8305,8305,8303.0,8304.0,616
12051318,8304,8306,8303.75,8303.75,472
12051319,8303.75,8305,8303.0,8304.75,377
12051320,8304.75,8306.5,8304.5,8306.5,249
12051321,8306.5,8306.5,8305.25,8305.5,159
12051322,8305.5,8305.5,8304.25,8305.0,218
12051323,8305,8306,8304.75,8305.25,172
12051324,8305.25,8306.25,8305.0,8306.0,116
12051325,8306,8306.75,8305.0,8305.5,170
12051326,8305.5,8307.75,8305.5,8307.0,269
12051327,8307,8307.5,8306.5,8307.25,164
12051328,8307.25,8308,8306.5,8307.75,291
12051329,8307.75,8309.25,8307.5,8308.25,513
12051330,8308.25,8308.75,8307.75,8308.75,226
12051331,8308.75,8309.75,8308.0,8308.25,303
12051332,8308.25,8310.25,8308.0,8309.75,372
12051333,8309.75,8309.75,8307.25,8307.75,357
12051334,8307.75,8309.25,8307.0,8309.0,351
12051335,8309,8311.5,8309.0,8310.5,479
12051336,8310.5,8311,8309.0,8309.5,308
12051337,8309.5,8310.25,8309.0,8309.25,135
12051338,8309.25,8311.25,8309.25,8311.25,281
12051339,8311.25,8312,8310.5,8311.5,409
12051340,8311.5,8313.25,8311.0,8311.25,663
12051341,8311.25,8312.75,8310.75,8312.0,216
12051342,8312,8312.5,8311.25,8311.25,161
12051343,8311.25,8312,8310.5,8311.5,275
12051344,8311.5,8313.25,8311.25,8312.75,320
12051345,8312.75,8312.75,8310.5,8310.75,335
12051346,8310.75,8311.25,8308.25,8308.75,544
12051347,8308.75,8309.25,8307.25,8307.5,460
12051348,8307.5,8310.5,8307.5,8310.5,349
12051349,8310.5,8311,8309.0,8309.0,280
12051350,8309,8310.75,8309.0,8310.5,257
12051351,8310.5,8311,8310.0,8310.25,201
12051352,8310.25,8312.25,8310.25,8311.75,310
12051353,8311.75,8312.25,8311.0,8311.25,209
12051354,8311.25,8312.5,8311.25,8311.25,258
12051355,8311.25,8311.75,8310.5,8310.75,360
12051356,8310.75,8311.75,8310.75,8311.5,169
12051357,8311.5,8311.75,8285.75,8294.5,6702
12051358,8294.5,8299.5,8291.75,8298.25,2569
12051359,8298.25,8303.5,8295.25,8300.75,2175
12051400,8300.75,8302.5,8299.25,8300.25,1006
12051401,8300.25,8303,8298.0,8300.25,996
12051402,8300.25,8301,8299.0,8300.25,334
12051403,8300.25,8302.25,8300.25,8301.5,325
12051404,8301.5,8306.75,8301.25,8305.5,1141
12051405,8305.5,8306.5,8303.5,8303.75,668
12051406,8303.75,8305.75,8303.5,8305.5,513
12051407,8305.5,8308.25,8304.5,8307.0,638
12051408,8307,8308.25,8304.75,8305.25,527
12051409,8305.25,8305.5,8302.25,8304.0,579
12051410,8304,8307,8303.25,8306.5,519
12051411,8306.5,8309.25,8306.0,8306.25,1522
12051412,8306.25,8307.75,8306.25,8307.0,291
12051413,8307,8308.5,8306.25,8308.25,238
12051414,8308.25,8308.75,8307.0,8308.0,297
12051415,8308,8309.25,8307.75,8309.0,250
12051416,8309,8309,8307.25,8308.75,315
12051417,8308.75,8309.25,8307.0,8308.5,313
12051418,8308.5,8309.25,8306.75,8308.75,317
12051419,8308.75,8310,8308.75,8309.75,303
12051420,8309.75,8310.75,8309.5,8310.0,421
12051421,8310,8310.75,8309.25,8310.25,372
12051422,8310.25,8310.25,8309.25,8309.75,311
12051423,8309.75,8310,8308.0,8308.5,418
12051424,8308.5,8310.5,8308.0,8310.0,251
12051425,8310,8311,8309.75,8309.75,261
12051426,8309.75,8310.5,8308.5,8309.25,285
12051427,8309.25,8310.75,8309.0,8309.25,279
12051428,8309.25,8311,8308.75,8311.0,265
12051429,8311,8313,8310.75,8312.5,592
12051430,8312.5,8313.25,8310.5,8313.0,508
12051431,8313,8314,8312.25,8313.75,634
12051432,8313.75,8314.75,8313.5,8314.0,591
12051433,8314,8314.25,8312.5,8313.75,328
12051434,8313.75,8315,8313.5,8313.5,294
12051435,8313.5,8314.5,8312.0,8312.25,436
12051436,8312.25,8314.25,8311.5,8313.25,427
12051437,8313.25,8313.75,8311.75,8313.5,293
12051438,8313.5,8314.25,8312.75,8314.0,320
12051439,8314,8315,8313.75,8315.0,428
12051440,8315,8316.25,8314.25,8316.0,530
12051441,8316,8316.5,8314.75,8315.25,234
12051442,8315.25,8315.5,8313.75,8314.5,241
12051443,8314.5,8314.75,8313.25,8313.75,262
12051444,8313.75,8314.75,8313.5,8314.5,250
12051445,8314.5,8316,8314.0,8314.25,415
12051446,8314.25,8315.5,8313.25,8313.25,422
12051447,8313.25,8315.25,8312.75,8314.75,325
12051448,8314.75,8315.25,8314.0,8314.25,189
12051449,8314.25,8314.25,8310.25,8310.25,723
12051450,8310.25,8312.25,8309.0,8311.75,1246
12051451,8311.75,8311.75,8308.75,8309.5,558
12051452,8309.5,8310.25,8307.75,8308.0,681
12051453,8308,8310,8308.0,8309.75,569
12051454,8309.75,8309.75,8308.25,8308.75,603
12051455,8308.75,8309.5,8305.75,8307.0,956
12051456,8307,8307.75,8305.75,8307.25,681
12051457,8307.25,8310,8307.25,8309.5,734
12051458,8309.5,8310.75,8308.5,8310.75,907
12051459,8310.75,8312.5,8308.0,8312.5,2563
,0,0,0.0,0.0,0
,0,0,0.0,0.0,0
,0,0,0.0,0.0,0
12081700,8401.5,8415,8401.0,8407.5,552
12081701,8407.5,8407.5,8405.75,8406.0,215
12081702,8406,8407,8405.0,8407.0,78
12081703,8407,8407,8405.0,8405.25,87
12081704,8405.25,8406.25,8405.25,8405.75,41
12081705,8405.75,8405.75,8405.5,8405.75,27
12081706,8405.75,8405.75,8405.25,8405.5,14
12081707,8405.5,8405.75,8404.75,8405.25,42
12081708,8405.25,8405.5,8405.0,8405.5,24
12081709,8405.5,8405.75,8405.0,8405.25,26
12081710,8405.25,8406.25,8405.25,8406.0,58
12081711,8406,8407.5,8406.0,8407.5,72
12081712,8407.5,8407.75,8407.25,8407.5,26
12081713,8407.5,8408.25,8407.5,8408.25,35
12081714,8408.25,8408.5,8407.75,8407.75,28
12081715,8407.75,8408.25,8407.5,8408.25,36
12081716,8408.25,8408.25,8407.5,8407.5,34
12081717,8407.5,8408,8407.5,8407.75,8
12081718,8407.75,8407.75,8407.5,8407.75,19
12081719,8407.75,8408,8407.5,8407.75,27
12081720,8407.75,8408.25,8407.75,8408.25,12
12081721,8408.25,8408.25,8407.25,8407.25,21
12081722,8407.25,8407.75,8407.25,8407.5,22
12081723,8407.5,8407.5,8406.75,8407.25,59
12081724,8407.25,8407.25,8407.0,8407.25,12
12081725,8407.25,8407.5,8407.25,8407.25,8
12081726,8407.25,8407.25,8406.75,8407.25,34
12081727,8407.25,8407.25,8407.0,8407.25,8
12081728,8407.25,8407.5,8407.0,8407.0,25
12081729,8407,8407.25,8407.0,8407.25,19
12081730,8407.25,8407.75,8406.75,8406.75,39
12081731,8406.75,8406.75,8406.0,8406.75,30
12081732,8406.75,8407,8406.5,8407.0,25
12081733,8407,8407,8406.0,8406.0,19
12081734,8406,8406.25,8405.25,8405.25,44
12081735,8405.25,8406.5,8405.0,8406.0,49
12081736,8406,8406.5,8406.0,8406.5,23
12081737,8406.5,8406.5,8406.25,8406.25,11
12081738,8406.25,8406.25,8405.5,8405.5,17
12081739,8405.5,8406,8405.5,8406.0,7
12081740,8406,8406.25,8405.5,8405.75,7
12081741,8405.75,8405.75,8405.5,8405.75,13
12081742,8405.75,8405.75,8405.5,8405.5,7
12081743,8405.5,8405.5,8405.0,8405.0,20
12081744,8405,8406,8404.75,8405.25,39
12081745,8405.25,8406.5,8405.25,8406.5,30
12081746,8406.5,8406.5,8405.5,8405.5,23
12081747,8405.5,8405.75,8405.0,8405.0,16
12081748,8405,8406,8405.0,8405.5,22
12081749,8405.5,8405.5,8405.0,8405.0,12
12081750,8405,8405.75,8405.0,8405.5,18
12081751,8405.5,8406,8405.5,8406.0,13
12081752,8406,8406.5,8406.0,8406.0,22
12081753,8406,8406.25,8405.75,8405.75,7
12081754,8405.75,8406,8405.0,8405.0,31
12081755,8405,8405.5,8404.75,8404.75,24
12081756,8404.75,8404.75,8404.0,8404.5,30
12081757,8404.5,8404.75,8404.25,8404.25,18
12081758,8404.25,8404.5,8404.25,8404.25,15
12081759,8404.25,8404.25,8404.0,8404.25,27
12081800,8404.25,8404.25,8400.25,8401.25,242
12081801,8401.25,8401.75,8397.5,8397.75,137
12081802,8397.75,8398.75,8397.0,8397.25,156
12081803,8397.25,8399,8396.5,8399.0,129
12081804,8399,8399,8397.75,8397.75,85
12081805,8397.75,8397.75,8395.25,8396.0,284
12081806,8396,8396,8391.0,8393.0,326
12081807,8393,8393,8387.75,8389.25,350
12081808,8389.25,8390,8385.25,8387.5,474
12081809,8387.5,8389.25,8386.75,8388.5,184
12081810,8388.5,8389.5,8387.5,8387.75,127
12081811,8387.75,8390.25,8386.75,8390.25,155
12081812,8390.25,8393,8390.0,8392.5,165
12081813,8392.5,8392.75,8391.25,8392.0,102
12081814,8392,8392,8390.0,8390.25,68
12081815,8390.25,8391.25,8389.25,8391.25,83
12081816,8391.25,8391.25,8388.75,8389.25,74
12081817,8389.25,8389.5,8387.75,8388.75,96
12081818,8388.75,8389.25,8387.25,8388.0,54
12081819,8388,8388,8386.25,8386.75,143
12081820,8386.75,8388.75,8386.75,8388.75,134
12081821,8388.75,8388.75,8387.25,8387.25,55
12081822,8387.25,8389,8387.25,8389.0,58
12081823,8389,8390,8388.75,8389.5,129
12081824,8389.5,8389.5,8387.0,8387.5,137
12081825,8387.5,8388,8387.5,8387.5,30
12081826,8387.5,8390,8387.5,8390.0,90
12081827,8390,8390,8387.25,8388.0,75
12081828,8388,8389,8388.0,8388.25,36
12081829,8388.25,8389,8388.0,8389.0,35
12081830,8389,8390,8388.0,8388.25,102
12081831,8388.25,8388.5,8387.75,8388.0,21
12081832,8388,8388.25,8388.0,8388.0,20
12081833,8388,8388.75,8387.75,8388.75,27
12081834,8388.75,8389.5,8388.75,8389.0,51
12081835,8389,8389.25,8389.0,8389.25,24
12081836,8389.25,8389.25,8388.5,8388.75,37
12081837,8388.75,8388.75,8387.5,8387.5,29
12081838,8387.5,8387.75,8387.25,8387.5,22
12081839,8387.5,8388.25,8387.0,8388.25,69
12081840,8388.25,8389,8388.25,8388.5,40
12081841,8388.5,8388.75,8388.25,8388.5,102
12081842,8388.5,8389.25,8388.25,8389.25,74
12081843,8389.25,8390,8388.75,8390.0,41
12081844,8390,8391,8389.5,8390.75,103
12081845,8390.75,8392,8390.75,8391.0,153
12081846,8391,8391.25,8389.0,8390.0,84
12081847,8390,8390.25,8388.75,8389.0,44
12081848,8389,8389.75,8388.75,8389.75,33
12081849,8389.75,8389.75,8388.75,8389.0,24
12081850,8389,8389.25,8389.0,8389.25,9
12081851,8389.25,8389.5,8388.5,8389.5,41
12081852,8389.5,8389.5,8388.25,8388.75,41
12081853,8388.75,8388.75,8385.75,8386.5,204
12081854,8386.5,8386.5,8385.25,8386.25,92
12081855,8386.25,8387.25,8383.25,8383.75,249
12081856,8383.75,8385,8383.75,8384.75,81
12081857,8384.75,8387,8384.75,8386.75,82
12081858,8386.75,8387.25,8386.75,8387.0,51
12081859,8387,8387.25,8387.0,8387.25,30
12081900,8387.25,8389,8386.25,8388.0,117
12081901,8388,8389.5,8388.0,8388.5,97
12081902,8388.5,8388.5,8387.5,8388.0,30
12081903,8388,8388.25,8386.75,8387.0,46
12081904,8387,8387.5,8387.0,8387.5,22
12081905,8387.5,8388,8386.5,8386.75,50
12081906,8386.75,8386.75,8384.5,8385.0,144
12081907,8385,8386.25,8385.0,8386.0,57
12081908,8386,8386,8383.0,8385.5,271
12081909,8385.5,8386.25,8385.0,8386.0,85
12081910,8386,8386.5,8385.5,8386.0,107
12081911,8386,8386.5,8385.25,8386.25,69
12081912,8386.25,8386.5,8385.75,8386.25,29
12081913,8386.25,8386.25,8385.25,8385.75,35
12081914,8385.75,8385.75,8384.5,8385.75,59
12081915,8385.75,8385.75,8383.5,8385.25,242
12081916,8385.25,8387.25,8384.75,8385.5,139
12081917,8385.5,8386.5,8384.5,8386.5,52
12081918,8386.5,8391,8386.5,8390.5,235
12081919,8390.5,8390.5,8388.75,8389.0,113
12081920,8389,8389,8386.75,8386.75,141
12081921,8386.75,8388.75,8386.75,8388.75,59
12081922,8388.75,8389,8387.0,8387.0,82
12081923,8387,8388.25,8387.0,8387.5,36
12081924,8387.5,8387.75,8387.0,8387.75,65
12081925,8387.75,8388.5,8387.5,8388.0,81
12081926,8388,8388.5,8387.75,8388.0,42
12081927,8388,8389.25,8387.0,8387.25,200
12081928,8387.25,8387.25,8386.25,8387.0,58
12081929,8387,8387.25,8386.5,8386.75,45
12081930,8386.75,8389.75,8386.5,8388.0,344
12081931,8388,8388.25,8386.0,8386.25,109
12081932,8386.25,8389.5,8386.0,8387.5,316
12081933,8387.5,8390.75,8386.25,8390.0,132
12081934,8390,8390.75,8388.25,8388.5,134
12081935,8388.5,8390.25,8386.25,8387.0,157
12081936,8387,8387.25,8386.25,8386.5,45
12081937,8386.5,8387,8385.75,8386.5,82
12081938,8386.5,8387,8385.25,8385.25,99
12081939,8385.25,8386,8384.75,8385.5,116
12081940,8385.5,8385.75,8383.25,8383.5,168
12081941,8383.5,8384.5,8381.5,8382.25,408
12081942,8382.25,8383,8381.5,8382.75,94
12081943,8382.75,8383.5,8381.75,8383.25,116
12081944,8383.25,8384.5,8382.25,8384.25,137
12081945,8384.25,8384.5,8383.25,8383.5,71
12081946,8383.5,8383.5,8382.0,8382.5,76
12081947,8382.5,8382.75,8382.0,8382.5,65
12081948,8382.5,8382.75,8381.5,8382.75,68
12081949,8382.75,8383,8382.5,8383.0,51
12081950,8383,8383.25,8381.75,8382.0,80
12081951,8382,8382.5,8381.25,8381.25,67
12081952,8381.25,8381.5,8380.5,8381.25,79
12081953,8381.25,8382.5,8381.25,8382.25,62
12081954,8382.25,8382.75,8381.75,8382.5,35
12081955,8382.5,8383,8381.75,8382.0,36
12081956,8382,8382.25,8381.0,8381.75,48
12081957,8381.75,8383.25,8381.75,8383.25,48
12081958,8383.25,8384,8383.0,8383.5,43
12081959,8383.5,8383.5,8382.5,8382.75,24
12082000,8382.75,8384,8382.25,8383.75,63
12082001,8383.75,8385.75,8383.5,8385.5,290
12082002,8385.5,8385.75,8384.5,8385.0,204
12082003,8385,8386.25,8384.75,8386.0,273
12082004,8386,8386,8385.0,8385.0,43
12082005,8385,8385.75,8385.0,8385.75,114
12082006,8385.75,8386,8385.0,8385.25,44
12082007,8385.25,8385.5,8384.75,8384.75,63
12082008,8384.75,8385.75,8384.0,8385.75,280
12082009,8385.75,8386,8385.5,8385.75,91
12082010,8385.75,8385.75,8384.5,8384.75,46
12082011,8384.75,8385.5,8384.75,8385.5,63
12082012,8385.5,8385.75,8385.25,8385.75,15
12082013,8385.75,8387.25,8385.75,8387.25,86
12082014,8387.25,8387.75,8386.75,8387.25,36
12082015,8387.25,8387.75,8387.25,8387.25,46
12082016,8387.25,8387.25,8386.5,8387.0,59
12082017,8387,8387.25,8386.75,8386.75,20
12082018,8386.75,8388.5,8386.75,8388.5,83
12082019,8388.5,8389,8388.25,8388.5,55
12082020,8388.5,8388.5,8387.0,8387.25,99
12082021,8387.25,8387.75,8386.75,8387.5,32
12082022,8387.5,8388.25,8387.0,8388.0,68
12082023,8388,8388.25,8387.25,8387.25,23
12082024,8387.25,8388,8386.5,8388.0,101
12082025,8388,8389.25,8387.75,8388.5,96
12082026,8388.5,8388.5,8388.25,8388.25,22
12082027,8388.25,8389,8388.25,8388.5,35
12082028,8388.5,8388.75,8388.25,8388.25,36
12082029,8388.25,8388.25,8387.75,8388.25,31
12082030,8388.25,8389,8388.25,8389.0,30
12082031,8389,8389.75,8388.75,8388.75,83
12082032,8388.75,8390.25,8388.75,8390.25,112
12082033,8390.25,8391.25,8390.0,8391.0,65
12082034,8391,8392.5,8390.5,8392.25,119
12082035,8392.25,8392.5,8390.5,8391.0,101
12082036,8391,8391.5,8390.5,8390.75,54
12082037,8390.75,8391.25,8390.25,8390.25,35
12082038,8390.25,8392.75,8390.25,8392.0,65
12082039,8392,8393.5,8391.75,8392.0,129
12082040,8392,8392.75,8391.25,8391.5,94
12082041,8391.5,8392,8391.25,8391.75,79
12082042,8391.75,8392.25,8391.25,8391.25,51
12082043,8391.25,8392.25,8390.75,8392.0,70
12082044,8392,8392.25,8390.75,8391.25,65
12082045,8391.25,8391.75,8391.25,8391.25,31
12082046,8391.25,8391.25,8391.0,8391.25,21
12082047,8391.25,8391.5,8391.0,8391.0,26
12082048,8391,8392,8391.0,8391.75,36
12082049,8391.75,8393,8391.75,8392.0,81
12082050,8392,8392.25,8391.25,8391.25,96
12082051,8391.25,8391.75,8391.0,8391.25,71
12082052,8391.25,8392.25,8391.0,8392.0,49
12082053,8392,8392.75,8392.0,8392.75,32
12082054,8392.75,8392.75,8391.25,8391.25,177
12082055,8391.25,8392.25,8391.25,8391.75,112
12082056,8391.75,8392.75,8391.75,8392.5,20
12082057,8392.5,8392.5,8391.5,8391.75,95
12082058,8391.75,8391.75,8391.0,8391.25,58
12082059,8391.25,8391.5,8390.75,8390.75,30
12082100,8390.75,8391,8390.25,8391.0,149
12082101,8391,8391.25,8391.0,8391.0,6
12082102,8391,8391,8389.75,8390.5,93
12082103,8390.5,8391,8390.5,8390.75,57
12082104,8390.75,8390.75,8390.0,8390.5,69
12082105,8390.5,8390.75,8390.0,8390.0,151
12082106,8390,8390,8389.75,8390.0,30
12082107,8390,8390.25,8388.75,8388.75,50
12082108,8388.75,8389.25,8388.0,8388.5,78
12082109,8388.5,8388.5,8388.25,8388.25,18
12082110,8388.25,8388.75,8388.25,8388.25,30
12082111,8388.25,8388.25,8388.25,8388.25,3
12082112,8388.25,8389,8388.25,8388.75,24
12082113,8388.75,8389.5,8388.75,8389.5,33
12082114,8389.5,8390,8389.0,8389.0,33
12082115,8389,8389.25,8389.0,8389.25,41
12082116,8389.25,8389.5,8389.25,8389.25,7
12082117,8389.25,8390.75,8389.25,8390.25,41
12082118,8390.25,8391,8390.0,8391.0,23
12082119,8391,8391,8389.5,8389.75,17
12082120,8389.75,8389.75,8389.25,8389.75,7
12082121,8389.75,8389.75,8389.5,8389.5,3
12082122,8389.5,8389.5,8388.5,8388.75,25
12082123,8388.75,8389,8388.75,8389.0,13
12082124,8389,8389,8388.25,8388.75,19
12082125,8388.75,8389.25,8388.5,8388.5,18
12082126,8388.5,8388.5,8388.0,8388.0,20
12082127,8388,8388.25,8388.0,8388.25,15
12082128,8388.25,8388.5,8388.0,8388.25,11
12082129,8388.25,8388.5,8388.0,8388.5,15
12082130,8388.5,8389.25,8388.25,8388.25,41
12082131,8388.25,8389,8388.25,8388.25,8
12082132,8388.25,8388.5,8387.5,8387.75,25
12082133,8387.75,8388.5,8387.5,8387.75,33
12082134,8387.75,8388.25,8387.75,8388.0,16
12082135,8388,8388,8387.5,8387.5,19
12082136,8387.5,8387.75,8387.5,8387.5,11
12082137,8387.5,8387.5,8387.0,8387.25,8
12082138,8387.25,8387.5,8387.25,8387.25,9
12082139,8387.25,8387.5,8387.25,8387.5,5
12082140,8387.5,8387.5,8385.5,8386.0,91
12082141,8386,8386.25,8385.5,8386.25,13
12082142,8386.25,8386.5,8385.75,8386.5,14
12082143,8386.5,8386.5,8386.0,8386.0,35
12082144,8386,8386.25,8386.0,8386.0,39
12082145,8386,8386,8385.0,8385.5,38
12082146,8385.5,8385.5,8384.25,8385.25,53
12082147,8385.25,8386.25,8385.25,8385.75,39
12082148,8385.75,8386,8385.25,8385.75,17
12082149,8385.75,8386.75,8385.75,8386.5,25
12082150,8386.5,8387.5,8386.5,8387.25,53
12082151,8387.25,8387.25,8386.75,8387.25,14
12082152,8387.25,8387.25,8386.75,8387.25,13
12082153,8387.25,8387.25,8387.25,8387.25,7
12082154,8387.25,8387.75,8387.25,8387.75,12
12082155,8387.75,8387.75,8386.75,8386.75,11
12082156,8386.75,8387.25,8386.75,8387.25,13
12082157,8387.25,8387.5,8387.0,8387.5,19
12082158,8387.5,8387.5,8386.75,8387.0,20
12082159,8387,8387,8386.5,8386.75,19
12082200,8386.75,8386.75,8386.5,8386.5,14
12082201,8386.5,8386.75,8386.5,8386.5,7
12082202,8386.5,8386.5,8386.0,8386.25,26
12082203,8386.25,8386.25,8386.0,8386.0,3
12082204,8386,8386.25,8386.0,8386.25,7
12082205,8386.25,8386.25,8385.75,8385.75,16
12082206,8385.75,8386,8385.75,8386.0,3
12082207,8386,8386.5,8386.0,8386.5,18
12082208,8386.5,8386.5,8385.75,8385.75,30
12082209,8385.75,8386.5,8385.75,8386.25,30
12082210,8386.25,8386.25,8385.75,8386.0,12
12082211,8386,8386,8385.75,8385.75,8
12082212,8385.75,8385.75,8385.5,8385.5,24
12082213,8385.5,8385.5,8385.0,8385.0,12
12082214,8385,8385.25,8385.0,8385.25,23
12082215,8385.25,8385.25,8385.0,8385.0,19
12082216,8385,8385.25,8384.5,8385.25,48
12082217,8385.25,8385.5,8385.0,8385.5,14
12082218,8385.5,8385.5,8384.75,8385.25,24
12082219,8385.25,8385.75,8385.25,8385.75,7
12082220,8385.75,8385.75,8385.5,8385.5,2
12082221,8385.5,8385.5,8385.5,8385.5,16
12082222,8385.5,8385.75,8385.5,8385.75,8
12082223,8385.75,8385.75,8385.5,8385.5,4
12082224,8385.5,8386.25,8385.5,8386.0,25
12082225,8386,8386.5,8386.0,8386.0,29
12082226,8386,8387.25,8386.0,8387.25,21
12082227,8387.25,8387.5,8387.0,8387.25,16
12082228,8387.25,8387.5,8386.75,8387.25,24
12082229,8387.25,8387.5,8387.0,8387.0,21
12082230,8387,8387.25,8387.0,8387.25,14
12082231,8387.25,8389,8387.0,8388.75,87
12082232,8388.75,8389,8387.75,8388.0,86
12082233,8388,8388.25,8387.5,8387.5,22
12082234,8387.5,8387.5,8387.0,8387.5,13
12082235,8387.5,8387.5,8386.75,8387.25,51
12082236,8387.25,8387.5,8387.25,8387.5,21
12082237,8387.5,8387.75,8387.0,8387.0,9
12082238,8387,8387.25,8387.0,8387.0,6
12082239,8387,8387,8386.75,8386.75,15
12082240,8386.75,8387,8386.75,8387.0,13
12082241,8387,8387.5,8387.0,8387.5,15
12082242,8387.5,8387.75,8387.5,8387.75,9
12082243,8387.75,8387.75,8387.75,8387.75,7
12082244,8387.75,8388,8387.75,8387.75,7
12082245,8387.75,8387.75,8387.5,8387.75,22
12082246,8387.75,8387.75,8387.0,8387.0,13
12082247,8387,8387.75,8387.0,8387.75,10
12082248,8387.75,8387.75,8387.5,8387.5,6
12082249,8387.5,8387.75,8387.5,8387.75,10
12082250,8387.75,8387.75,8387.0,8387.25,17
12082251,8387.25,8387.25,8387.0,8387.0,8
12082252,8387,8387,8386.5,8386.5,8
12082253,8386.5,8387,8386.25,8386.5,20
12082254,8386.5,8387,8386.5,8387.0,9
12082255,8387,8387,8386.5,8386.5,9
12082256,8386.5,8387.25,8386.5,8387.0,15
12082257,8387,8387,8387.0,8387.0,5
12082258,8387,8387,8386.5,8386.5,11
12082259,8386.5,8386.75,8386.25,8386.25,5
12082300,8386.25,8386.75,8386.0,8386.5,22
12082301,8386.5,8387,8386.25,8386.25,25
12082302,8386.25,8386.75,8385.75,8386.75,19
12082303,8386.75,8387,8386.75,8386.75,9
12082304,8386.75,8386.75,8386.25,8386.25,8
12082305,8386.25,8386.25,8385.75,8386.0,21
12082306,8386,8386.25,8385.0,8385.5,29
12082307,8385.5,8386.25,8385.5,8386.25,20
12082308,8386.25,8386.75,8386.25,8386.75,13
12082309,8386.75,8386.75,8386.0,8386.0,13
12082310,8386,8386,8385.25,8385.5,47
12082311,8385.5,8386,8385.25,8386.0,16
12082312,8386,8386,8385.5,8386.0,12
12082313,8386,8386.25,8386.0,8386.25,6
12082314,8386.25,8386.25,8385.5,8385.5,14
12082315,8385.5,8385.75,8385.0,8385.75,45
12082316,8385.75,8385.75,8385.0,8385.0,21
12082317,8385,8385.5,8385.0,8385.5,17
12082318,8385.5,8385.75,8385.25,8385.5,13
12082319,8385.5,8385.5,8384.0,8384.25,43
12082320,8384.25,8384.25,8384.0,8384.25,52
12082321,8384.25,8384.25,8383.5,8384.0,34
12082322,8384,8385.25,8383.75,8384.5,37
12082323,8384.5,8385.5,8384.5,8385.25,13
12082324,8385.25,8386.25,8385.25,8386.0,49
12082325,8386,8387.25,8386.0,8386.0,57
12082326,8386,8386.75,8386.0,8386.25,27
12082327,8386.25,8386.25,8385.75,8386.0,38
12082328,8386,8386.25,8385.75,8385.75,10
